playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
mccanbr01,2011.0,0.0,NLS201107120,ATL,NL,1.0,2.0
fieldpr01,2011.0,0.0,NLS201107120,MIL,NL,1.0,3.0
weeksri01,2011.0,0.0,NLS201107120,MIL,NL,1.0,4.0
rolensc01,2011.0,0.0,NLS201107120,CIN,NL,1.0,5.0
tulowtr01,2011.0,0.0,NLS201107120,COL,NL,1.0,6.0
hollima01,2011.0,0.0,NLS201107120,SLN,NL,1.0,7.0
kempma01,2011.0,0.0,NLS201107120,LAN,NL,1.0,8.0
berkmla01,2011.0,0.0,NLS201107120,SLN,NL,1.0,9.0
bellhe01,2011.0,0.0,NLS201107120,SDN,NL,1.0,
braunry02,2011.0,0.0,NLS201107120,MIL,NL,0.0,
bruceja01,2011.0,0.0,NLS201107120,CIN,NL,1.0,
cainma01,2011.0,0.0,NLS201107120,SFN,NL,0.0,
castrst01,2011.0,0.0,NLS201107120,CHN,NL,1.0,
clippty01,2011.0,0.0,NLS201107120,WAS,NL,1.0,
correke01,2011.0,0.0,NLS201107120,PIT,NL,0.0,
ethiean01,2011.0,0.0,NLS201107120,LAN,NL,1.0,
hamelco01,2011.0,0.0,NLS201107120,PHI,NL,0.0,
hanrajo01,2011.0,0.0,NLS201107120,PIT,NL,1.0,
jonesch06,2011.0,0.0,NLS201107120,ATL,NL,0.0,
jurrjja01,2011.0,0.0,NLS201107120,ATL,NL,1.0,
kershcl01,2011.0,0.0,NLS201107120,LAN,NL,1.0,
kimbrcr01,2011.0,0.0,NLS201107120,ATL,NL,1.0,
leecl02,2011.0,0.0,NLS201107120,PHI,NL,1.0,
linceti01,2011.0,0.0,NLS201107120,SFN,NL,0.0,
mccutan01,2011.0,0.0,NLS201107120,PIT,NL,1.0,
molinya01,2011.0,0.0,NLS201107120,SLN,NL,1.0,
montemi01,2011.0,0.0,NLS201107120,ARI,NL,1.0,
pencehu01,2011.0,0.0,NLS201107120,HOU,NL,1.0,
phillbr01,2011.0,0.0,NLS201107120,CIN,NL,1.0,
polanpl01,2011.0,0.0,NLS201107120,PHI,NL,0.0,
reyesjo01,2011.0,0.0,NLS201107120,NYN,NL,0.0,
sanchga01,2011.0,0.0,NLS201107120,FLO,NL,1.0,
sandopa01,2011.0,0.0,NLS201107120,SFN,NL,1.0,
uptonju01,2011.0,0.0,NLS201107120,ARI,NL,1.0,
ventejo01,2011.0,0.0,NLS201107120,ARL,NL,1.0,
victosh01,2011.0,0.0,NLS201107120,PHI,NL,0.0,
vogelry01,2011.0,0.0,NLS201107120,SFN,NL,0.0,
vottojo01,2011.0,0.0,NLS201107120,CIN,NL,1.0,
wilsobr01,2011.0,0.0,NLS201107120,SFN,NL,1.0,
ortizda01,2012.0,0.0,ALS201207100,BOS,AL,1.0,0.0
verlaju01,2012.0,0.0,ALS201207100,DET,AL,1.0,1.0
napolmi01,2012.0,0.0,ALS201207100,TEX,AL,1.0,2.0
fieldpr01,2012.0,0.0,ALS201207100,DET,AL,1.0,3.0
canoro01,2012.0,0.0,ALS201207100,NYA,AL,1.0,4.0
beltrad01,2012.0,0.0,ALS201207100,TEX,AL,1.0,5.0
jeterde01,2012.0,0.0,ALS201207100,NYA,AL,1.0,6.0
hamiljo03,2012.0,0.0,ALS201207100,TEX,AL,1.0,7.0
grandcu01,2012.0,0.0,ALS201207100,NYA,AL,1.0,8.0
bautijo02,2012.0,0.0,ALS201207100,TOR,AL,1.0,9.0
andruel01,2012.0,0.0,ALS201207100,TEX,AL,1.0,
butlebi03,2012.0,0.0,ALS201207100,KCA,AL,1.0,
cabreas01,2012.0,0.0,ALS201207100,CLE,AL,1.0,
cabremi01,2012.0,0.0,ALS201207100,DET,AL,1.0,
cookry01,2012.0,0.0,ALS201207100,OAK,AL,1.0,
darviyu01,2012.0,0.0,ALS201207100,TEX,AL,0.0,
dunnad01,2012.0,0.0,ALS201207100,CHA,AL,0.0,
harrima01,2012.0,0.0,ALS201207100,TEX,AL,1.0,
hernafe02,2012.0,0.0,ALS201207100,SEA,AL,0.0,
johnsji04,2012.0,0.0,ALS201207100,BAL,AL,1.0,
jonesad01,2012.0,0.0,ALS201207100,BAL,AL,1.0,
kinslia01,2012.0,0.0,ALS201207100,TEX,AL,1.0,
konerpa01,2012.0,0.0,ALS201207100,CHA,AL,1.0,
mauerjo01,2012.0,0.0,ALS201207100,MIN,AL,1.0,
nathajo01,2012.0,0.0,ALS201207100,TEX,AL,1.0,
peavyja01,2012.0,0.0,ALS201207100,CHA,AL,0.0,
perezch01,2012.0,0.0,ALS201207100,CLE,AL,0.0,
priceda01,2012.0,0.0,ALS201207100,TBA,AL,1.0,
rodnefe01,2012.0,0.0,ALS201207100,DET,AL,1.0,
sabatcc01,2012.0,0.0,ALS201207100,NYA,AL,0.0,
salech01,2012.0,0.0,ALS201207100,CHA,AL,1.0,
troutmi01,2012.0,0.0,ALS201207100,LAA,AL,1.0,
trumbma01,2012.0,0.0,ALS201207100,LAA,AL,1.0,
weaveje02,2012.0,0.0,ALS201207100,DET,AL,1.0,
wietema01,2012.0,0.0,ALS201207100,BAL,AL,1.0,
wilsocj01,2012.0,0.0,ALS201207100,TEX,AL,0.0,
gonzaca01,2012.0,0.0,ALS201207100,COL,NL,1.0,0.0
cainma01,2012.0,0.0,ALS201207100,SFN,NL,1.0,1.0
poseybu01,2012.0,0.0,ALS201207100,SFN,NL,1.0,2.0
vottojo01,2012.0,0.0,ALS201207100,CIN,NL,1.0,3.0
ugglada01,2012.0,0.0,ALS201207100,ATL,NL,1.0,4.0
sandopa01,2012.0,0.0,ALS201207100,SFN,NL,1.0,5.0
furcara01,2012.0,0.0,ALS201207100,SLN,NL,1.0,6.0
braunry02,2012.0,0.0,ALS201207100,MIL,NL,1.0,7.0
cabreme01,2012.0,0.0,ALS201207100,SFN,NL,1.0,8.0
beltrca01,2012.0,0.0,ALS201207100,NYN,NL,1.0,9.0
altuvjo01,2012.0,0.0,ALS201207100,HOU,NL,1.0,
bournmi01,2012.0,0.0,ALS201207100,ATL,NL,1.0,
bruceja01,2012.0,0.0,ALS201207100,CIN,NL,1.0,
castrst01,2012.0,0.0,ALS201207100,CHN,NL,1.0,
chapmar01,2012.0,0.0,ALS201207100,CIN,NL,1.0,
desmoia01,2012.0,0.0,ALS201207100,WAS,NL,0.0,
dickera01,2012.0,0.0,ALS201207100,NYN,NL,1.0,
freesda01,2012.0,0.0,ALS201207100,SLN,NL,1.0,
gonzagi01,2012.0,0.0,ALS201207100,WAS,NL,1.0,
hamelco01,2012.0,0.0,ALS201207100,PHI,NL,1.0,
hanrajo01,2012.0,0.0,ALS201207100,PIT,NL,1.0,
harpebr03,2012.0,0.0,ALS201207100,WAS,NL,1.0,
hollima01,2012.0,0.0,ALS201207100,SLN,NL,1.0,
jonesch06,2012.0,0.0,ALS201207100,ATL,NL,1.0,
kempma01,2012.0,0.0,ALS201207100,LAN,NL,0.0,
kershcl01,2012.0,0.0,ALS201207100,LAN,NL,1.0,
kimbrcr01,2012.0,0.0,ALS201207100,ATL,NL,1.0,
lahaibr01,2012.0,0.0,ALS201207100,CHN,NL,1.0,
lynnla01,2012.0,0.0,ALS201207100,SLN,NL,0.0,
mccutan01,2012.0,0.0,ALS201207100,PIT,NL,1.0,
mileywa01,2012.0,0.0,ALS201207100,ARI,NL,1.0,
molinya01,2012.0,0.0,ALS201207100,SLN,NL,0.0,
papeljo01,2012.0,0.0,ALS201207100,PHI,NL,1.0,
ruizca01,2012.0,0.0,ALS201207100,PHI,NL,1.0,
stantmi03,2012.0,0.0,ALS201207100,MIA,NL,0.0,
strasst01,2012.0,0.0,ALS201207100,WAS,NL,1.0,
streehu01,2012.0,0.0,ALS201207100,SDN,NL,0.0,
wrighda03,2012.0,0.0,ALS201207100,NYN,NL,1.0,
ortizda01,2013.0,0.0,NLS201307160,BOS,AL,1.0,0.0
scherma01,2013.0,0.0,NLS201307160,DET,AL,1.0,1.0
mauerjo01,2013.0,0.0,NLS201307160,MIN,AL,1.0,2.0
davisch02,2013.0,0.0,NLS201307160,BAL,AL,1.0,3.0
canoro01,2013.0,0.0,NLS201307160,NYA,AL,1.0,4.0
cabremi01,2013.0,0.0,NLS201307160,DET,AL,1.0,5.0
hardyjj01,2013.0,0.0,NLS201307160,BAL,AL,1.0,6.0
troutmi01,2013.0,0.0,NLS201307160,LAA,AL,1.0,7.0
jonesad01,2013.0,0.0,NLS201307160,BAL,AL,1.0,8.0
bautijo02,2013.0,0.0,NLS201307160,TOR,AL,1.0,9.0
balfogr01,2013.0,0.0,NLS201307160,OAK,AL,1.0,
buchhcl01,2013.0,0.0,NLS201307160,BOS,AL,0.0,
castrja01,2013.0,0.0,NLS201307160,HOU,AL,0.0,
cecilbr01,2013.0,0.0,NLS201307160,TOR,AL,1.0,
colonba01,2013.0,0.0,NLS201307160,OAK,AL,0.0,
crainje01,2013.0,0.0,NLS201307160,CHA,AL,0.0,
cruzne02,2013.0,0.0,NLS201307160,TEX,AL,1.0,
darviyu01,2013.0,0.0,NLS201307160,TEX,AL,0.0,
delabst01,2013.0,0.0,NLS201307160,TOR,AL,1.0,
encared01,2013.0,0.0,NLS201307160,TOR,AL,1.0,
fieldpr01,2013.0,0.0,NLS201307160,DET,AL,1.0,
gordoal01,2013.0,0.0,NLS201307160,KCA,AL,1.0,
hernafe02,2013.0,0.0,NLS201307160,SEA,AL,1.0,
hollagr01,2013.0,0.0,NLS201307160,KCA,AL,1.0,
hunteto01,2013.0,0.0,NLS201307160,DET,AL,1.0,
iwakuhi01,2013.0,0.0,NLS201307160,SEA,AL,0.0,
kipnija01,2013.0,0.0,NLS201307160,CLE,AL,1.0,
machama01,2013.0,0.0,NLS201307160,BAL,AL,1.0,
masteju01,2013.0,0.0,NLS201307160,CLE,AL,0.0,
moorema02,2013.0,0.0,NLS201307160,TBA,AL,1.0,
nathajo01,2013.0,0.0,NLS201307160,TEX,AL,1.0,
pedrodu01,2013.0,0.0,NLS201307160,BOS,AL,1.0,
peraljh01,2013.0,0.0,NLS201307160,DET,AL,1.0,
perezsa02,2013.0,0.0,NLS201307160,KCA,AL,1.0,
perkigl01,2013.0,0.0,NLS201307160,MIN,AL,0.0,
riverma01,2013.0,0.0,NLS201307160,NYA,AL,1.0,
salech01,2013.0,0.0,NLS201307160,CHA,AL,1.0,
tillmch01,2013.0,0.0,NLS201307160,BAL,AL,0.0,
verlaju01,2013.0,0.0,NLS201307160,DET,AL,0.0,
zobribe01,2013.0,0.0,NLS201307160,TBA,AL,0.0,
cuddymi01,2013.0,0.0,NLS201307160,COL,NL,1.0,0.0
harvema01,2013.0,0.0,NLS201307160,NYN,NL,1.0,1.0
molinya01,2013.0,0.0,NLS201307160,SLN,NL,1.0,2.0
vottojo01,2013.0,0.0,NLS201307160,CIN,NL,1.0,3.0
phillbr01,2013.0,0.0,NLS201307160,CIN,NL,1.0,4.0
wrighda03,2013.0,0.0,NLS201307160,NYN,NL,1.0,5.0
tulowtr01,2013.0,0.0,NLS201307160,COL,NL,1.0,6.0
gonzaca01,2013.0,0.0,NLS201307160,SLN,NL,1.0,7.0
harpebr03,2013.0,0.0,NLS201307160,WAS,NL,1.0,8.0
beltrca01,2013.0,0.0,NLS201307160,SLN,NL,1.0,9.0
alvarpe01,2013.0,0.0,NLS201307160,PIT,NL,1.0,
browndo01,2013.0,0.0,NLS201307160,PHI,NL,1.0,
bumgama01,2013.0,0.0,NLS201307160,SFN,NL,0.0,
cabreev01,2013.0,0.0,NLS201307160,SDN,NL,0.0,
carpema01,2013.0,0.0,NLS201307160,SLN,NL,1.0,
chapmar01,2013.0,0.0,NLS201307160,CIN,NL,1.0,
corbipa01,2013.0,0.0,NLS201307160,ARI,NL,1.0,
craigal01,2013.0,0.0,NLS201307160,SLN,NL,1.0,
fernajo02,2013.0,0.0,NLS201307160,MIA,NL,1.0,
freemfr01,2013.0,0.0,NLS201307160,ATL,NL,0.0,
goldspa01,2013.0,0.0,NLS201307160,ARI,NL,1.0,
gomezca01,2013.0,0.0,NLS201307160,MIL,NL,1.0,
grillja01,2013.0,0.0,NLS201307160,PIT,NL,1.0,
kershcl01,2013.0,0.0,NLS201307160,LAN,NL,1.0,
kimbrcr01,2013.0,0.0,NLS201307160,ATL,NL,1.0,
leecl02,2013.0,0.0,NLS201307160,PHI,NL,1.0,
lockeje01,2013.0,0.0,NLS201307160,PIT,NL,0.0,
mccanbr01,2013.0,0.0,NLS201307160,ATL,NL,0.0,
mccutan01,2013.0,0.0,NLS201307160,PIT,NL,1.0,
melanma01,2013.0,0.0,NLS201307160,PIT,NL,0.0,
mujiced01,2013.0,0.0,NLS201307160,SLN,NL,0.0,
poseybu01,2013.0,0.0,NLS201307160,SFN,NL,1.0,
romose01,2013.0,0.0,NLS201307160,SFN,NL,0.0,
scutama01,2013.0,0.0,NLS201307160,SFN,NL,0.0,
segurje01,2013.0,0.0,NLS201307160,MIL,NL,1.0,
wainwad01,2013.0,0.0,NLS201307160,SLN,NL,0.0,
woodtr01,2013.0,0.0,NLS201307160,CHN,NL,0.0,
zimmejo02,2013.0,0.0,NLS201307160,WAS,NL,0.0,
cruzne02,2014.0,0.0,ALS201407150,BAL,AL,1.0,0.0
hernafe02,2014.0,0.0,ALS201407150,SEA,AL,1.0,1.0
perezsa02,2014.0,0.0,ALS201407150,KCA,AL,1.0,2.0
cabremi01,2014.0,0.0,ALS201407150,DET,AL,1.0,3.0
canoro01,2014.0,0.0,ALS201407150,SEA,AL,1.0,4.0
donaljo02,2014.0,0.0,ALS201407150,OAK,AL,1.0,5.0
jeterde01,2014.0,0.0,ALS201407150,NYA,AL,1.0,6.0
troutmi01,2014.0,0.0,ALS201407150,LAA,AL,1.0,7.0
jonesad01,2014.0,0.0,ALS201407150,BAL,AL,1.0,8.0
bautijo02,2014.0,0.0,ALS201407150,TOR,AL,1.0,9.0
abreujo02,2014.0,0.0,ALS201407150,CHA,AL,1.0,
altuvjo01,2014.0,0.0,ALS201407150,HOU,AL,1.0,
aybarer01,2014.0,0.0,ALS201407150,LAA,AL,1.0,
beltrad01,2014.0,0.0,ALS201407150,TEX,AL,1.0,
betande01,2014.0,0.0,ALS201407150,NYA,AL,0.0,
brantmi02,2014.0,0.0,ALS201407150,CLE,AL,1.0,
buehrma01,2014.0,0.0,ALS201407150,TOR,AL,0.0,
cespeyo01,2014.0,0.0,ALS201407150,OAK,AL,1.0,
darviyu01,2014.0,0.0,ALS201407150,TEX,AL,1.0,
doolise01,2014.0,0.0,ALS201407150,OAK,AL,1.0,
encared01,2014.0,0.0,ALS201407150,TOR,AL,0.0,
gordoal01,2014.0,0.0,ALS201407150,KCA,AL,0.0,
hollagr01,2014.0,0.0,ALS201407150,KCA,AL,1.0,
kazmisc01,2014.0,0.0,ALS201407150,OAK,AL,1.0,
kinslia01,2014.0,0.0,ALS201407150,DET,AL,1.0,
lestejo01,2014.0,0.0,ALS201407150,BOS,AL,1.0,
martivi01,2014.0,0.0,ALS201407150,DET,AL,0.0,
mossbr01,2014.0,0.0,ALS201407150,OAK,AL,1.0,
norride01,2014.0,0.0,ALS201407150,OAK,AL,1.0,
perkigl01,2014.0,0.0,ALS201407150,MIN,AL,1.0,
priceda01,2014.0,0.0,ALS201407150,TBA,AL,0.0,
ramiral03,2014.0,0.0,ALS201407150,CHA,AL,1.0,
rodnefe01,2014.0,0.0,ALS201407150,SEA,AL,1.0,
salech01,2014.0,0.0,ALS201407150,CHA,AL,1.0,
scherma01,2014.0,0.0,ALS201407150,DET,AL,1.0,
seageky01,2014.0,0.0,ALS201407150,SEA,AL,1.0,
suzukku01,2014.0,0.0,ALS201407150,MIN,AL,1.0,
tanakma01,2014.0,0.0,ALS201407150,NYA,AL,0.0,
ueharko01,2014.0,0.0,ALS201407150,BOS,AL,1.0,
wietema01,2014.0,0.0,ALS201407150,BAL,AL,0.0,
simonal01,2014.0,0.0,ALS201407150,CIN,NL,1.0,0.0
utleych01,2014.0,0.0,ALS201407150,PHI,NL,1.0,1.0
kimbrcr01,2014.0,0.0,ALS201407150,ATL,NL,1.0,2.0
freemfr01,2014.0,0.0,ALS201407150,ATL,NL,1.0,3.0
tulowtr01,2014.0,0.0,ALS201407150,COL,NL,1.0,4.0
puigya01,2014.0,0.0,ALS201407150,LAN,NL,1.0,5.0
teherju01,2014.0,0.0,ALS201407150,ATL,NL,0.0,6.0
goldspa01,2014.0,0.0,ALS201407150,ARI,NL,1.0,7.0
lucrojo01,2014.0,0.0,ALS201407150,MIL,NL,1.0,8.0
pencehu01,2014.0,0.0,ALS201407150,SFN,NL,1.0,9.0
alvarhe01,2014.0,0.0,ALS201407150,MIA,NL,0.0,
blackch02,2014.0,0.0,ALS201407150,COL,NL,1.0,
bumgama01,2014.0,0.0,ALS201407150,SFN,NL,0.0,
carperma01,2014.0,0.0,ALS201407150,SLN,NL,0.0,
castrst01,2014.0,0.0,ALS201407150,CHN,NL,1.0,
chapmar01,2014.0,0.0,ALS201407150,CIN,NL,1.0,
clippty01,2014.0,0.0,ALS201407150,WAS,NL,1.0,
cuetojo01,2014.0,0.0,ALS201407150,CIN,NL,0.0,
frazito01,2014.0,0.0,ALS201407150,CIN,NL,1.0,
gomezca01,2014.0,0.0,ALS201407150,MIL,NL,1.0,
gordode01,2014.0,0.0,ALS201407150,LAN,NL,1.0,
greinza01,2014.0,0.0,ALS201407150,LAN,NL,1.0,
harrijo05,2014.0,0.0,ALS201407150,PIT,NL,1.0,
hudsoti01,2014.0,0.0,ALS201407150,SFN,NL,0.0,
kershcl01,2014.0,0.0,ALS201407150,LAN,NL,1.0,
mccutan01,2014.0,0.0,ALS201407150,PIT,NL,1.0,
mesorde01,2014.0,0.0,ALS201407150,CIN,NL,1.0,
molinya01,2014.0,0.0,ALS201407150,SLN,NL,0.0,
montemi01,2014.0,0.0,ALS201407150,ARI,NL,1.0,
murphda08,2014.0,0.0,ALS201407150,NYN,NL,1.0,
neshepa01,2014.0,0.0,ALS201407150,SLN,NL,1.0,
ramirar01,2014.0,0.0,ALS201407150,MIL,NL,1.0,
rizzoan01,2014.0,0.0,ALS201407150,CHN,NL,1.0,
rodrifr03,2014.0,0.0,ALS201407150,MIL,NL,1.0,
rossty01,2014.0,0.0,ALS201407150,SDN,NL,0.0,
samarje01,2014.0,0.0,ALS201407150,CHN,NL,0.0,
stantmi03,2014.0,0.0,ALS201407150,MIA,NL,1.0,
streehu01,2014.0,0.0,ALS201407150,SDN,NL,0.0,
wainwad01,2014.0,0.0,ALS201407150,SLN,NL,1.0,
watsoto01,2014.0,0.0,ALS201407150,PIT,NL,1.0,
zimmejo02,2014.0,0.0,ALS201407150,WAS,NL,0.0,
pujolal01,2015.0,0.0,NLS201507140,LAA,AL,1.0,3.0
troutmi01,2015.0,0.0,NLS201507140,LAA,AL,1.0,8.0
keuchda01,2015.0,0.0,NLS201507140,HOU,AL,1.0,1.0
altuvjo01,2015.0,0.0,NLS201507140,HOU,AL,1.0,4.0
vogtst01,2015.0,0.0,NLS201507140,OAK,AL,1.0,
donaljo02,2015.0,0.0,NLS201507140,TOR,AL,1.0,5.0
martiru01,2015.0,0.0,NLS201507140,TOR,AL,1.0,
kipnija01,2015.0,0.0,NLS201507140,CLE,AL,1.0,
cruzne02,2015.0,0.0,NLS201507140,SEA,AL,1.0,0.0
hernafe02,2015.0,0.0,NLS201507140,SEA,AL,1.0,
jonesad01,2015.0,0.0,NLS201507140,BAL,AL,1.0,7.0
machama01,2015.0,0.0,NLS201507140,BAL,AL,1.0,
brittza01,2015.0,0.0,NLS201507140,BAL,AL,1.0,
fieldpr01,2015.0,0.0,NLS201507140,TEX,AL,1.0,
archech01,2015.0,0.0,NLS201507140,TBA,AL,1.0,
holtbr01,2015.0,0.0,NLS201507140,BOS,AL,1.0,
perezsa02,2015.0,0.0,NLS201507140,KCA,AL,1.0,2.0
escobal02,2015.0,0.0,NLS201507140,KCA,AL,1.0,6.0
cainlo01,2015.0,0.0,NLS201507140,KCA,AL,1.0,9.0
moustmi01,2015.0,0.0,NLS201507140,KCA,AL,1.0,
daviswa01,2015.0,0.0,NLS201507140,KCA,AL,1.0,
priceda01,2015.0,0.0,NLS201507140,DET,AL,1.0,
martijd02,2015.0,0.0,NLS201507140,DET,AL,1.0,
iglesjo01,2015.0,0.0,NLS201507140,DET,AL,1.0,
doziebr01,2015.0,0.0,NLS201507140,MIN,AL,1.0,
perkigl01,2015.0,0.0,NLS201507140,MIN,AL,1.0,
gardnbr01,2015.0,0.0,NLS201507140,NYA,AL,1.0,
betande01,2015.0,0.0,NLS201507140,NYA,AL,1.0,
teixema01,2015.0,0.0,NLS201507140,NYA,AL,1.0,
rodrifr03,2015.0,0.0,NLS201507140,MIL,NL,1.0,
braunry02,2015.0,0.0,NLS201507140,MIL,NL,1.0,
peraljh01,2015.0,0.0,NLS201507140,SLN,NL,1.0,6.0
molinya01,2015.0,0.0,NLS201507140,SLN,NL,1.0,
rizzoan01,2015.0,0.0,NLS201507140,CHN,NL,1.0,0.0
bryankr01,2015.0,0.0,NLS201507140,CHN,NL,1.0,
goldspa01,2015.0,0.0,NLS201507140,ARI,NL,1.0,3.0
polloaj01,2015.0,0.0,NLS201507140,ARI,NL,1.0,
greinza01,2015.0,0.0,NLS201507140,LAN,NL,1.0,1.0
pederjo01,2015.0,0.0,NLS201507140,LAN,NL,1.0,7.0
gonzaad01,2015.0,0.0,NLS201507140,LAN,NL,1.0,
kershcl01,2015.0,0.0,NLS201507140,LAN,NL,1.0,
grandya01,2015.0,0.0,NLS201507140,LAN,NL,1.0,
poseybu01,2015.0,0.0,NLS201507140,SFG,NL,1.0,2.0
crawfbr01,2015.0,0.0,NLS201507140,SFG,NL,1.0,
panikjo01,2015.0,0.0,NLS201507140,SFG,NL,1.0,
bumgama01,2015.0,0.0,NLS201507140,SFG,NL,1.0,
degroja01,2015.0,0.0,NLS201507140,NYN,NL,1.0,
harpebr03,2015.0,0.0,NLS201507140,WAS,NL,1.0,9.0
uptonju01,2015.0,0.0,NLS201507140,SDN,NL,1.0,
mccutan01,2015.0,0.0,NLS201507140,PIT,NL,1.0,8.0
colege01,2015.0,0.0,NLS201507140,PIT,NL,1.0,
melanma01,2015.0,0.0,NLS201507140,PIT,NL,1.0,
frazito01,2015.0,0.0,NLS201507140,CIN,NL,1.0,5.0
chapmar01,2015.0,0.0,NLS201507140,CIN,NL,1.0,
lemahdj01,2015.0,0.0,NLS201507140,COL,NL,1.0,4.0
arenano01,2015.0,0.0,NLS201507140,COL,NL,1.0,
tulowtr01,2015.0,0.0,NLS201507140,COL,NL,1.0,
santihe01,2015.0,0.0,NLS201507141,LAA,AL,,
grayso01,2015.0,0.0,NLS201507142,OAK,AL,,
bautijo02,2015.0,0.0,NLS201507143,TOR,AL,,
millesh01,2015.0,0.0,NLS201507144,ATL,NL,,
martica04,2015.0,0.0,NLS201507145,SLN,NL,,
wachami01,2015.0,0.0,NLS201507146,SLN,NL,,
rosentr01,2015.0,0.0,NLS201507147,SLN,NL,,
hollima01,2015.0,0.0,NLS201507148,SLN,NL,,
gordode01,2015.0,0.0,NLS201507149,MIA,NL,,
stantmi03,2015.0,0.0,NLS201507150,MIA,NL,,
scherma01,2015.0,0.0,NLS201507151,WAS,NL,,
odayda01,2015.0,0.0,NLS201507152,BAL,AL,,
papeljo01,2015.0,0.0,NLS201507153,PHI,NL,,
burneaj01,2015.0,0.0,NLS201507154,PIT,NL,,
boxbebr01,2015.0,0.0,NLS201507155,TBA,AL,,
gordoal01,2015.0,0.0,NLS201507156,KCA,AL,,
herreke01,2015.0,0.0,NLS201507157,KCA,AL,,
cabremi01,2015.0,0.0,NLS201507158,DET,AL,,
salech01,2015.0,0.0,NLS201507159,CHA,AL,,
