playerID,birth_year,name_first,name_last,weight,height,bats,throws,debut,final_game,retro_id,bbref_id
hillsh01,1981.0,Shawn,Hill,180.0,74.0,R,R,2004-06-29,2012-09-29,hills003,hillsh01
hillst01,1985.0,Steven,Hill,200.0,71.0,R,R,2010-08-15,2012-09-16,hills004,hillst01
hillta01,1989.0,Taylor,Hill,230.0,75.0,R,R,2014-06-25,2015-06-15,hillt001,hillta01
hiltoho01,1964.0,Howard,Hilton,230.0,75.0,R,R,1990-04-09,1990-04-11,hilth001,hiltoho01
hinchaj01,1974.0,A. J.,Hinch,195.0,73.0,R,R,1998-04-01,2004-09-24,hinca001,hincha.01
hinchbr01,1974.0,Brett,Hinchliffe,190.0,77.0,R,R,1999-04-05,2001-04-26,hincb001,hinchbr01
hinckmi01,1982.0,Mike,Hinckley,195.0,75.0,R,L,2008-09-02,2009-05-06,hincm001,hinckmi01
hinojda01,1986.0,Dalier,Hinojosa,230.0,73.0,R,R,2015-05-03,2015-10-04,hinod001,hinojda01
hinshal01,1982.0,Alex,Hinshaw,175.0,74.0,L,L,2008-05-15,2012-08-27,hinsa001,hinshal01
hinshge01,1959.0,George,Hinshaw,185.0,72.0,R,R,1982-09-19,1983-10-02,hinsg101,hinshge01
hinsker01,1977.0,Eric,Hinske,235.0,74.0,L,R,2002-04-01,2013-06-27,hinse001,hinsker01
hinzoto01,1964.0,Tommy,Hinzo,170.0,70.0,B,R,1987-07-16,1989-10-01,hinzt001,hinzoto01
hirshja01,1982.0,Jason,Hirsh,250.0,80.0,R,R,2006-08-12,2008-09-26,hirsj001,hirshja01
hitchst01,1971.0,Sterling,Hitchcock,200.0,73.0,L,L,1992-09-11,2004-08-22,hitcs001,hitchst01
hobbsjo01,1955.0,John,Hobbs,190.0,75.0,R,L,1981-08-31,1981-09-24,hobbj101,hobbsjo01
hochelu01,1983.0,Luke,Hochevar,225.0,77.0,R,R,2007-09-08,2015-10-04,hochl001,hochelu01
hockide01,1970.0,Denny,Hocking,180.0,70.0,B,R,1993-09-10,2005-09-28,hockd001,hockide01
hodgeed01,1958.0,Ed,Hodge,192.0,74.0,L,L,1984-05-01,1984-09-28,hodge001,hodgeed01
hodgeke01,1973.0,Kevin,Hodges,200.0,76.0,R,R,2000-04-24,2000-09-30,hodgk001,hodgeke01
hodgetr01,1978.0,Trey,Hodges,187.0,75.0,R,R,2002-09-10,2003-09-27,hodgt001,hodgetr01
hodgspa01,1960.0,Paul,Hodgson,190.0,74.0,R,R,1980-08-31,1980-10-05,hodgp101,hodgspa01
hoeslj01,1990.0,L. J.,Hoes,200.0,72.0,R,R,2012-09-25,2015-07-23,hoesl001,hoeslj01
hoeyja02,1982.0,Jim,Hoey,205.0,78.0,R,R,2006-08-23,2011-09-26,hoeyj001,hoeyja02
hoffmgl01,1958.0,Glenn,Hoffman,175.0,73.0,R,R,1980-04-12,1989-09-23,hoffg001,hoffmgl01
hoffmgu01,1956.0,Guy,Hoffman,175.0,69.0,L,L,1979-07-04,1988-09-21,hoffg002,hoffmgu01
hoffmja01,1984.0,Jamie,Hoffmann,235.0,75.0,R,R,2009-05-22,2011-04-14,hoffj001,hoffmja01
hoffmtr01,1967.0,Trevor,Hoffman,200.0,73.0,R,R,1993-04-06,2010-09-29,hofft001,hoffmtr01
hoffpja01,1983.0,Jarrett,Hoffpauir,190.0,69.0,R,R,2009-07-03,2010-10-03,hoffj002,hoffpja01
hoffpmi01,1980.0,Micah,Hoffpauir,215.0,75.0,L,L,2008-05-18,2010-10-02,hoffm001,hoffpmi01
hoilech01,1965.0,Chris,Hoiles,195.0,72.0,R,R,1989-04-25,1998-09-27,hoilc001,hoilech01
holadbr01,1987.0,Bryan,Holaday,205.0,72.0,R,R,2012-06-06,2015-10-04,holab001,holadbr01
holbeaa01,1973.0,Aaron,Holbert,160.0,72.0,R,R,1996-04-14,2005-10-02,holba001,holbeaa01
holbera01,1970.0,Ray,Holbert,170.0,72.0,R,R,1994-05-02,2000-06-18,holbr001,holbera01
holdrda01,1969.0,David,Holdridge,190.0,75.0,R,R,1998-08-08,1998-09-27,holdd001,holdrda01
holdzjo01,1987.0,John,Holdzkom,245.0,81.0,R,R,2014-09-02,2014-09-27,holdj001,holdzjo01
hollade01,1986.0,Derek,Holland,205.0,74.0,B,L,2009-04-22,2015-10-01,holld003,hollade01
hollagr01,1985.0,Greg,Holland,205.0,70.0,R,R,2010-08-02,2015-09-18,hollg001,hollagr01
hollama01,1988.0,Mario,Hollands,230.0,77.0,L,L,2014-04-01,2014-09-03,hollm003,hollama01
hollato01,1973.0,Todd,Hollandsworth,193.0,74.0,L,L,1995-04-25,2006-09-30,hollt001,hollato01
hollida01,1966.0,Dave,Hollins,195.0,73.0,B,R,1990-04-12,2002-09-25,holld001,hollida01
hollida02,1974.0,Damon,Hollins,180.0,71.0,R,L,1998-04-24,2006-10-01,holld002,hollida02
hollije01,1970.0,Jessie,Hollins,190.0,75.0,R,R,1992-09-19,1992-09-28,hollj001,hollije01
hollima01,1980.0,Matt,Holliday,250.0,76.0,R,R,2004-04-16,2015-10-04,hollm001,hollima01
hollimi01,1982.0,Michael,Hollimon,195.0,73.0,B,R,2008-06-09,2008-07-06,hollm002,hollimi01
holmabr01,1965.0,Brian,Holman,185.0,76.0,R,R,1988-06-25,1991-09-22,holmb001,holmabr01
holmabr02,1968.0,Brad,Holman,205.0,77.0,R,R,1993-07-04,1993-10-02,holmb002,holmabr02
holmasc01,1958.0,Scott,Holman,190.0,73.0,R,R,1980-09-20,1983-09-29,holms101,holmasc01
holmash01,1964.0,Shawn,Holman,185.0,74.0,R,R,1989-09-05,1989-09-23,holms001,holmash01
holmbda01,1991.0,David,Holmberg,245.0,75.0,R,L,2013-08-27,2015-08-26,holmd002,holmbda01
holmeda01,1966.0,Darren,Holmes,199.0,72.0,R,R,1990-09-01,2003-09-27,holmd001,holmeda01
holmst01,1979.0,Steve,Holm,205.0,72.0,R,R,2008-04-04,2011-04-30,holms002,holmst01
holtbr01,1988.0,Brock,Holt,180.0,68.0,L,R,2012-09-01,2015-10-03,holtb002,holtbr01
holtch01,1971.0,Chris,Holt,205.0,76.0,R,R,1996-09-01,2001-10-02,holtc001,holtch01
holtobr01,1959.0,Brian,Holton,190.0,74.0,R,R,1985-09-09,1990-07-30,holtb001,holtobr01
holtro01,1956.0,Roger,Holt,165.0,71.0,B,R,1980-10-04,1980-10-05,holtr101,holtro01
holtty01,1989.0,Tyler,Holt,190.0,70.0,R,R,2014-07-06,2015-10-04,holtt001,holtty01
holtzmi01,1972.0,Mike,Holtz,172.0,69.0,L,L,1996-07-11,2006-05-16,holtm001,holtzmi01
holzema01,1969.0,Mark,Holzemer,165.0,72.0,L,L,1993-08-21,2000-08-13,holzm001,holzema01
hookch01,1968.0,Chris,Hook,230.0,77.0,R,R,1995-04-30,1996-09-29,hookc001,hookch01
hoopeke01,1976.0,Kevin,Hooper,160.0,70.0,R,R,2005-07-09,2006-09-24,hoopk001,hoopeke01
hoovejj01,1987.0,J. J.,Hoover,245.0,75.0,R,R,2012-04-25,2015-09-25,hoovj002,hoovejj01
hoovejo02,1962.0,John,Hoover,190.0,74.0,R,R,1990-05-23,1990-05-25,hoovj001,hoovejo02
hoovepa01,1976.0,Paul,Hoover,210.0,73.0,R,R,2001-09-08,2010-09-29,hoovp001,hoovepa01
hopejo01,1970.0,John,Hope,195.0,75.0,R,R,1993-08-29,1996-05-14,hopej001,hopejo01
hoppeno01,1979.0,Norris,Hopper,205.0,71.0,R,R,2006-08-20,2008-07-01,hoppn001,hoppeno01
horgajo01,1977.0,Joe,Horgan,200.0,73.0,L,L,2004-06-12,2005-04-23,horgj001,horgajo01
hornebo01,1957.0,Bob,Horner,195.0,73.0,R,R,1978-06-16,1988-06-18,hornb001,hornebo01
hornsa01,1963.0,Sam,Horn,215.0,77.0,L,L,1987-07-25,1995-09-20,horns001,hornsa01
horsmvi01,1967.0,Vince,Horsman,175.0,74.0,R,L,1991-09-05,1995-05-13,horsv001,horsmvi01
horstje01,1985.0,Jeremy,Horst,235.0,75.0,L,L,2011-05-28,2013-06-15,horsj001,horstje01
hortori01,1959.0,Ricky,Horton,195.0,74.0,L,L,1984-04-07,1990-07-23,hortr001,hortori01
horwibr01,1982.0,Brian,Horwitz,185.0,73.0,R,R,2008-05-30,2008-06-30,horwb001,horwibr01
hoseydw01,1967.0,Dwayne,Hosey,175.0,70.0,B,R,1995-09-01,1996-06-20,hosed001,hoseydw01
hoseyst01,1969.0,Steve,Hosey,215.0,75.0,R,R,1992-08-29,1993-09-15,hoses001,hoseyst01
hosmeer01,1989.0,Eric,Hosmer,225.0,76.0,L,L,2011-05-06,2015-10-04,hosme001,hosmeer01
hosteda01,1956.0,Dave,Hostetler,215.0,76.0,R,R,1981-09-15,1988-05-03,hostd001,hosteda01
hottoto01,1981.0,Tommy,Hottovy,205.0,73.0,L,L,2011-06-03,2012-10-01,hottt001,hottoto01
houltdj01,1979.0,D. J.,Houlton,235.0,76.0,R,R,2005-04-09,2007-09-30,hould001,houltdj01
housead01,1993.0,Adrian,Houser,230.0,76.0,R,R,2015-09-26,2015-10-02,housa001,housead01
housecr01,1977.0,Craig,House,210.0,74.0,R,R,2000-08-06,2000-09-28,housc001,housecr01
houseja01,1984.0,James,Houser,205.0,76.0,L,L,2010-06-24,2010-06-24,housj002,houseja01
housejr01,1979.0,J. R.,House,215.0,72.0,R,R,2003-09-27,2008-08-19,housj001,housejr01
housepa02,1958.0,Paul,Householder,180.0,72.0,B,R,1980-08-26,1987-06-03,housp001,housepa02
housetj01,1989.0,T. J.,House,205.0,73.0,R,L,2014-05-17,2015-04-30,houst002,housetj01
housiwa01,1965.0,Wayne,Housie,165.0,69.0,B,R,1991-09-17,1993-06-09,housw001,housiwa01
houstty01,1971.0,Tyler,Houston,210.0,74.0,L,R,1996-04-03,2003-08-29,houst001,houstty01
howarbe01,1979.0,Ben,Howard,190.0,74.0,R,R,2002-04-28,2004-10-01,howab001,howarbe01
howarch01,1966.0,Chris,Howard,200.0,74.0,R,R,1991-09-15,1994-08-10,howac001,howarch01
howarch02,1965.0,Chris,Howard,185.0,72.0,R,L,1993-09-21,1995-09-20,howac002,howarch02
howarda02,1967.0,David,Howard,165.0,72.0,B,R,1991-04-14,1999-10-01,howad001,howarda02
howarfr02,1956.0,Fred,Howard,190.0,75.0,R,R,1979-05-26,1979-09-06,howaf101,howarfr02
howarma01,1967.0,Matt,Howard,165.0,70.0,R,R,1996-05-17,1996-09-19,howam001,howarma01
howarmi01,1958.0,Mike,Howard,185.0,74.0,B,R,1981-09-12,1983-04-05,howam101,howarmi01
howarry01,1979.0,Ryan,Howard,250.0,76.0,L,L,2004-09-01,2015-09-14,howar001,howarry01
howarst01,1963.0,Steve,Howard,205.0,74.0,R,R,1990-06-16,1990-07-17,howas001,howarst01
howarth01,1964.0,Thomas,Howard,200.0,74.0,B,R,1990-07-03,2000-10-01,howat001,howarth01
howelja01,1955.0,Jay,Howell,200.0,75.0,R,R,1980-08-10,1994-08-08,howej001,howelja01
howelja02,1961.0,Jack,Howell,180.0,72.0,L,R,1985-05-20,1999-07-17,howej002,howelja02
howeljp01,1983.0,J. P.,Howell,180.0,72.0,L,L,2005-06-11,2015-10-04,howej003,howeljp01
howelke01,1960.0,Ken,Howell,200.0,75.0,R,R,1984-06-25,1990-08-05,howek001,howelke01
howelpa01,1968.0,Pat,Howell,155.0,71.0,B,R,1992-07-10,1992-10-04,howep001,howelpa01
howest01,1958.0,Steve,Howe,180.0,73.0,L,L,1980-04-11,1996-06-21,howes001,howest01
howitda01,1964.0,Dann,Howitt,205.0,77.0,L,R,1989-09-15,1994-07-07,howid001,howitda01
howrybo01,1973.0,Bob,Howry,215.0,77.0,L,R,1998-06-21,2010-07-28,howrb001,howrybo01
hoype01,1966.0,Peter,Hoy,220.0,79.0,L,R,1992-04-11,1992-05-12,hoy-p001,hoype01
hoytla01,1955.0,LaMarr,Hoyt,195.0,75.0,R,R,1979-09-14,1986-10-03,hoytl001,hoytla01
hrbekke01,1960.0,Kent,Hrbek,200.0,76.0,L,R,1981-08-24,1994-08-10,hrbek001,hrbekke01
hubbagl01,1957.0,Glenn,Hubbard,150.0,69.0,R,R,1978-07-14,1989-07-29,hubbg001,hubbagl01
hubbami01,1971.0,Mike,Hubbard,180.0,73.0,R,R,1995-07-13,2001-06-13,hubbm001,hubbami01
hubbatr01,1964.0,Trent,Hubbard,180.0,68.0,R,R,1994-07-07,2003-07-27,hubbt001,hubbatr01
huberjo01,1981.0,Jon,Huber,200.0,73.0,R,R,2006-08-30,2007-09-25,hubej002,huberjo01
huberju01,1982.0,Justin,Huber,200.0,74.0,R,R,2005-06-21,2009-09-11,hubej001,huberju01
huch01,1984.0,Chin-lung,Hu,190.0,71.0,R,R,2007-09-01,2011-05-16,hu--c001,huch01
huckake01,1971.0,Ken,Huckaby,205.0,73.0,R,R,2001-10-06,2006-09-27,huckk001,huckake01
hudekjo01,1966.0,John,Hudek,200.0,73.0,B,R,1994-04-23,1999-09-30,hudej001,hudekjo01
hudgeda01,1956.0,Dave,Hudgens,210.0,74.0,L,L,1983-09-04,1983-10-01,hudgd101,hudgeda01
hudlere01,1960.0,Rex,Hudler,180.0,73.0,R,R,1984-09-09,1998-06-23,hudlr001,hudlere01
hudsoch02,1959.0,Charles,Hudson,185.0,75.0,B,R,1983-05-31,1989-08-11,hudsc001,hudsoch02
hudsoda01,1987.0,Daniel,Hudson,235.0,75.0,R,R,2009-09-04,2015-10-04,hudsd001,hudsoda01
hudsojo02,1970.0,Joe,Hudson,173.0,73.0,R,R,1995-06-10,1998-08-07,hudsj001,hudsojo02
hudsoky01,1987.0,Kyle,Hudson,175.0,71.0,L,L,2011-09-04,2011-09-28,hudsk001,hudsoky01
hudsolu01,1977.0,Luke,Hudson,195.0,75.0,R,R,2002-07-01,2007-05-10,hudsl001,hudsolu01
hudsoor01,1977.0,Orlando,Hudson,190.0,72.0,B,R,2002-07-24,2012-10-03,hudso001,hudsoor01
hudsoti01,1975.0,Tim,Hudson,175.0,73.0,R,R,1999-06-08,2015-10-01,hudst001,hudsoti01
huffau01,1976.0,Aubrey,Huff,225.0,76.0,L,R,2000-08-02,2012-10-03,huffa001,huffau01
huffda01,1984.0,David,Huff,210.0,73.0,B,L,2009-05-17,2015-06-02,huffd001,huffda01
huffmch01,1985.0,Chad,Huffman,215.0,73.0,R,R,2010-06-13,2010-07-03,huffc001,huffmch01
huffmi01,1963.0,Mike,Huff,180.0,73.0,R,R,1989-08-07,1996-07-04,huffm001,huffmi01
huffmph01,1958.0,Phil,Huffman,180.0,74.0,R,R,1979-04-10,1985-10-03,huffp001,huffmph01
hughebo01,1971.0,Bobby,Hughes,237.0,76.0,R,R,1998-04-02,1999-08-22,hughb001,hughebo01
hughedu01,1982.0,Dusty,Hughes,190.0,70.0,L,L,2009-09-06,2011-05-27,hughd001,hughedu01
hugheja02,1985.0,Jared,Hughes,245.0,79.0,R,R,2011-09-07,2015-10-03,hughj001,hugheja02
hugheke01,1963.0,Keith,Hughes,210.0,75.0,L,L,1987-05-19,1993-05-20,hughk001,hugheke01
hughelu01,1984.0,Luke,Hughes,205.0,71.0,R,R,2010-04-28,2012-04-29,hughl001,hughelu01
hugheph01,1986.0,Phil,Hughes,250.0,77.0,R,R,2007-04-26,2015-09-30,hughp001,hugheph01
hugherh01,1983.0,Rhyne,Hughes,215.0,74.0,L,L,2010-04-24,2010-05-14,hughr001,hugherh01
hughetr01,1978.0,Travis,Hughes,235.0,77.0,R,R,2004-09-26,2006-08-20,hught001,hughetr01
huismju01,1979.0,Justin,Huisman,195.0,73.0,R,R,2004-04-25,2004-07-19,huisj001,huismju01
huismma01,1958.0,Mark,Huismann,195.0,75.0,R,R,1983-08-16,1991-05-04,huism001,huismma01
huismri01,1969.0,Rick,Huisman,200.0,75.0,R,R,1995-09-04,1996-09-28,huisr001,huismri01
huletti01,1960.0,Tim,Hulett,185.0,72.0,R,R,1983-09-15,1995-05-14,hulet001,huletti01
hulettu01,1983.0,Tug,Hulett,185.0,70.0,L,R,2008-07-12,2009-10-04,hulet002,hulettu01
huller01,1979.0,Eric,Hull,185.0,71.0,R,R,2007-07-24,2007-09-16,hulle001,huller01
hulseda01,1968.0,David,Hulse,170.0,71.0,L,L,1992-08-11,1996-09-07,hulsd001,hulseda01
humbeph01,1982.0,Philip,Humber,210.0,75.0,R,R,2006-09-24,2013-09-22,humbp001,humbeph01
hummeti01,1978.0,Tim,Hummel,190.0,74.0,R,R,2003-08-26,2004-08-13,hummt001,hummeti01
humphmi01,1967.0,Mike,Humphreys,185.0,72.0,R,R,1991-07-29,1993-10-03,humpm001,humphmi01
hundlni01,1983.0,Nick,Hundley,205.0,73.0,R,R,2008-07-04,2015-09-06,hundn001,hundlni01
hundlto01,1969.0,Todd,Hundley,170.0,71.0,B,R,1990-05-18,2003-09-27,hundt001,hundlto01
huntebr01,1968.0,Brian,Hunter,195.0,72.0,R,L,1991-05-31,2000-10-01,huntb001,huntebr01
huntebr02,1971.0,Brian,Hunter,180.0,76.0,R,R,1994-06-27,2003-07-24,huntb002,huntebr02
huntece01,1988.0,Cedric,Hunter,200.0,71.0,L,L,2011-03-31,2011-04-09,huntc001,huntece01
hunteji01,1964.0,Jim,Hunter,205.0,75.0,R,R,1991-05-17,1991-08-06,huntj001,hunteji01
hunteri01,1974.0,Rich,Hunter,185.0,73.0,R,R,1996-04-06,1996-09-29,huntr002,hunteri01
hunteto01,1975.0,Torii,Hunter,220.0,74.0,R,R,1997-08-22,2015-10-03,huntt001,hunteto01
hunteto02,1986.0,Tommy,Hunter,250.0,75.0,R,R,2008-08-01,2015-09-26,huntt002,hunteto02
huntra01,1960.0,Randy,Hunt,185.0,72.0,R,R,1985-06-04,1986-10-05,huntr001,huntra01
huppeda01,1957.0,Dave,Huppert,190.0,73.0,R,R,1983-09-15,1985-10-06,huppd001,huppeda01
hurdlcl01,1957.0,Clint,Hurdle,195.0,75.0,L,R,1977-09-18,1987-06-26,hurdc001,hurdlcl01
hurleer01,1985.0,Eric,Hurley,195.0,76.0,R,R,2008-06-12,2008-07-27,hurle001,hurleer01
hurstbi01,1970.0,Bill,Hurst,220.0,79.0,R,R,1996-09-18,1996-09-28,hursb002,hurstbi01
hurstbr01,1958.0,Bruce,Hurst,200.0,76.0,L,L,1980-04-12,1994-06-18,hursb001,hurstbr01
hurstja01,1967.0,James,Hurst,160.0,72.0,L,L,1994-04-04,1994-05-22,hursj002,hurstja01
hurstji01,1972.0,Jimmy,Hurst,225.0,78.0,R,R,1997-09-10,1997-09-28,hursj003,hurstji01
hurstjo01,1966.0,Jonathan,Hurst,175.0,75.0,R,R,1992-06-09,1994-04-21,hursj001,hurstjo01
hurtaed01,1970.0,Edwin,Hurtado,215.0,75.0,R,R,1995-05-22,1997-07-30,hurte001,hurtaed01
huskebu01,1971.0,Butch,Huskey,244.0,75.0,R,R,1993-09-08,2000-10-01,huskb001,huskebu01
husonje01,1964.0,Jeff,Huson,180.0,75.0,L,R,1988-09-02,2000-10-01,husoj001,husonje01
hutchch01,1977.0,Chad,Hutchinson,230.0,77.0,R,R,2001-04-04,2001-04-17,hutcc001,hutchch01
hutchdr01,1990.0,Drew,Hutchison,195.0,75.0,L,R,2012-04-21,2015-10-04,hutcd001,hutchdr01
huttoma01,1970.0,Mark,Hutton,240.0,78.0,R,R,1993-07-23,1998-05-21,huttm001,huttoma01
hydebr99,1973.0,Brandon,Hyde,210.0,75.0,R,R,,,hydeb801,hydebr99
hyersti01,1971.0,Tim,Hyers,185.0,73.0,L,L,1994-04-04,1999-08-05,hyert001,hyersti01
hynesco01,1985.0,Colt,Hynes,200.0,71.0,L,L,2013-07-14,2015-04-18,hynec001,hynesco01
hyzduad01,1971.0,Adam,Hyzdu,210.0,74.0,R,R,2000-09-08,2006-04-26,hyzda001,hyzduad01
iannech01,1983.0,Chris,Iannetta,230.0,72.0,R,R,2006-08-27,2015-09-28,iannc001,iannech01
ibanera01,1972.0,Raul,Ibanez,225.0,74.0,L,R,1996-08-01,2014-09-28,ibanr001,ibanera01
ibarred01,1989.0,Edgar,Ibarra,190.0,72.0,L,L,2015-06-02,2015-06-05,ibare001,ibarred01
igarary01,1979.0,Ryota,Igarashi,200.0,71.0,R,R,2010-04-08,2012-08-12,igarr001,igarary01
igawake01,1979.0,Kei,Igawa,210.0,73.0,L,L,2007-04-07,2008-06-27,igawk001,igawake01
iglesjo01,1990.0,Jose,Iglesias,185.0,71.0,R,R,2011-05-08,2015-09-03,iglej001,iglesjo01
iglesra01,1990.0,Raisel,Iglesias,185.0,74.0,R,R,2015-04-12,2015-09-13,igler001,iglesra01
ignasmi01,1966.0,Mike,Ignasiak,175.0,71.0,B,R,1991-08-22,1995-08-21,ignam001,ignasmi01
iguchta01,1974.0,Tadahito,Iguchi,185.0,70.0,R,R,2005-04-04,2008-09-28,iguct001,iguchta01
ilslebl01,1964.0,Blaise,Ilsley,195.0,73.0,L,L,1994-04-04,1994-07-07,ilslb001,ilslebl01
incavpe01,1964.0,Pete,Incaviglia,225.0,73.0,R,R,1986-04-08,1998-09-27,incap001,incavpe01
inciaen01,1990.0,Ender,Inciarte,185.0,70.0,L,L,2014-05-02,2015-09-29,incie001,inciaen01
infanal01,1961.0,Alexis,Infante,175.0,70.0,R,R,1987-09-27,1990-07-15,infaa001,infanal01
infangr01,1987.0,Greg,Infante,215.0,74.0,R,R,2010-09-07,2010-10-01,infag001,infangr01
infanom01,1981.0,Omar,Infante,195.0,71.0,R,R,2002-09-07,2015-09-18,infao001,infanom01
ingebr01,1977.0,Brandon,Inge,190.0,71.0,R,R,2001-04-03,2013-07-21,ingeb001,ingebr01
inglejo01,1978.0,Joe,Inglett,175.0,69.0,L,R,2006-06-21,2011-05-11,inglj001,inglejo01
ingraga01,1970.0,Garey,Ingram,180.0,71.0,R,R,1994-05-15,1997-09-28,ingrg001,ingraga01
ingrari01,1966.0,Riccardo,Ingram,205.0,72.0,R,R,1994-06-26,1995-07-30,ingrr001,ingrari01
innisje01,1962.0,Jeff,Innis,170.0,73.0,R,R,1987-05-16,1993-10-02,innij001,innisje01
irabuhi01,1969.0,Hideki,Irabu,240.0,76.0,R,R,1997-07-10,2002-07-12,irabh001,irabuhi01
iribahe01,1984.0,Hernan,Iribarren,195.0,73.0,L,R,2008-04-12,2009-08-24,iribh001,iribahe01
irvinda01,1964.0,Daryl,Irvine,195.0,75.0,R,R,1990-04-28,1992-09-28,irvid001,irvinda01
irwinph01,1987.0,Phil,Irwin,210.0,75.0,R,R,2013-04-14,2014-07-08,irwip001,irwinph01
isaleor01,1959.0,Orlando,Isales,175.0,69.0,R,R,1980-09-11,1980-10-05,isalo101,isaleor01
ishiika01,1973.0,Kazuhisa,Ishii,215.0,72.0,L,L,2002-04-06,2005-09-28,ishik001,ishiika01
ishiktr01,1983.0,Travis,Ishikawa,220.0,75.0,L,L,2006-04-18,2015-10-02,ishit001,ishiktr01
isrinja01,1972.0,Jason,Isringhausen,235.0,75.0,R,R,1995-07-17,2012-09-19,isrij001,isrinja01
iwakuhi01,1981.0,Hisashi,Iwakuma,210.0,75.0,R,R,2012-04-20,2015-10-02,iwakh001,iwakuhi01
iwamuak01,1979.0,Akinori,Iwamura,200.0,69.0,L,R,2007-04-02,2010-09-26,iwama001,iwamuak01
izquiha02,1977.0,Hansel,Izquierdo,205.0,74.0,R,R,2002-04-21,2002-06-24,izquh001,izquiha02
izturce01,1980.0,Cesar,Izturis,180.0,69.0,B,R,2001-06-23,2013-09-29,iztuc001,izturce01
izturma01,1980.0,Maicer,Izturis,185.0,68.0,B,R,2004-08-27,2014-04-13,iztum001,izturma01
jacksau01,1987.0,Austin,Jackson,205.0,73.0,R,R,2010-04-05,2015-10-04,jacka001,jacksau01
jacksbo01,1962.0,Bo,Jackson,220.0,73.0,R,R,1986-09-02,1994-08-10,jackb001,jacksbo01
jacksbr01,1988.0,Brett,Jackson,220.0,74.0,L,R,2012-08-05,2014-09-26,jackb002,jacksbr01
jacksch03,1963.0,Chuck,Jackson,185.0,72.0,R,R,1987-05-26,1994-06-14,jackc001,jacksch03
jacksco01,1982.0,Conor,Jackson,215.0,74.0,R,R,2005-07-28,2011-09-25,jackc002,jacksco01
jacksda01,1956.0,Darrell,Jackson,150.0,70.0,B,L,1978-06-16,1982-06-01,jackd101,jacksda01
jacksda02,1962.0,Danny,Jackson,205.0,72.0,R,L,1983-09-11,1997-08-07,jackd001,jacksda02
jacksda03,1963.0,Darrin,Jackson,185.0,72.0,R,R,1985-06-17,1999-10-03,jackd002,jacksda03
jacksda04,1973.0,Damian,Jackson,160.0,70.0,R,R,1996-09-12,2006-08-23,jackd003,jacksda04
jacksed01,1983.0,Edwin,Jackson,210.0,75.0,R,R,2003-09-09,2015-10-04,jacke001,jacksed01
jacksja01,1987.0,Jay,Jackson,195.0,73.0,R,R,2015-09-14,2015-10-02,jackj001,jacksja01
jackske01,1963.0,Ken,Jackson,190.0,73.0,R,R,1987-09-12,1987-10-03,jackk001,jackske01
jackslu01,1991.0,Luke,Jackson,205.0,74.0,R,R,2015-09-04,2015-09-28,jackl001,jackslu01
jacksmi02,1964.0,Michael,Jackson,185.0,73.0,R,R,1986-08-11,2004-08-29,jackm001,jacksmi02
jacksry01,1971.0,Ryan,Jackson,195.0,74.0,L,L,1998-03-31,2002-06-18,jackr004,jacksry01
jacksry02,1988.0,Ryan,Jackson,180.0,75.0,R,R,2012-08-11,2015-09-30,jackr005,jacksry02
jacksst01,1982.0,Steven,Jackson,230.0,77.0,R,R,2009-06-01,2010-10-03,jacks001,jacksst01
jacksza01,1983.0,Zach,Jackson,220.0,77.0,L,L,2006-06-04,2009-05-27,jackz001,jacksza01
jacobbr01,1959.0,Brook,Jacoby,175.0,71.0,R,R,1981-09-13,1992-10-04,jacob001,jacobbr01
jacobbu02,1975.0,Bucky,Jacobsen,255.0,76.0,R,R,2004-07-16,2004-09-05,jacob002,jacobbu02
jacobmi02,1980.0,Mike,Jacobs,210.0,75.0,L,R,2005-08-21,2012-10-03,jacom001,jacobmi02
jacomja01,1970.0,Jason,Jacome,155.0,73.0,L,L,1994-07-02,1998-09-23,jacoj001,jacomja01
jacquto01,1975.0,Thomas,Jacquez,195.0,74.0,L,L,2000-09-09,2000-09-30,jacqt001,jacquth01
jahajo01,1966.0,John,Jaha,195.0,73.0,R,R,1992-07-09,2001-06-27,jahaj001,jahajo01
jaimeju01,1987.0,Juan,Jaime,250.0,74.0,R,R,2014-06-20,2015-04-12,jaimj001,jaimeju01
jakubch01,1978.0,Chris,Jakubauskas,215.0,74.0,L,R,2009-04-08,2011-09-25,jakuc001,jakubch01
jamesbo01,1958.0,Bob,James,215.0,76.0,R,R,1978-09-07,1987-10-02,jameb001,jamesbo01
jamesch02,1962.0,Chris,James,195.0,73.0,R,R,1986-04-23,1995-10-01,jamec001,jamesch02
jamesch03,1981.0,Chuck,James,190.0,72.0,L,L,2005-09-28,2011-07-25,jamec002,jamesch03
jamesde01,1978.0,Delvin,James,222.0,76.0,R,R,2002-04-16,2002-09-29,jamed002,jamesde01
jamesdi01,1962.0,Dion,James,170.0,73.0,L,L,1983-09-16,1996-04-21,jamed001,jamesdi01
jamesju01,1981.0,Justin,James,215.0,75.0,R,R,2010-09-02,2010-09-27,jamej001,jamesju01
jamesmi01,1967.0,Mike,James,216.0,76.0,R,R,1995-04-29,2002-05-05,jamem001,jamesmi01
janispa01,1982.0,Paul,Janish,200.0,74.0,R,R,2008-05-14,2015-10-03,janip001,janispa01
jankotr01,1991.0,Travis,Jankowski,190.0,75.0,L,R,2015-08-21,2015-10-04,jankt001,jankotr01
